Repository,Original Source,Wrapper Only,YAML Only,Audit File,Missing Executable,Estimated Integration %
README_42,False,True,False,False,True,35%
README_43,False,True,False,False,True,35%
README_44,False,True,False,False,True,35%
README_45,False,True,False,False,True,35%
README_47,False,True,False,False,True,35%
README_48,False,True,False,False,True,35%
README_49,False,True,False,False,True,35%
README_5,False,True,False,False,True,35%
README_50,False,True,False,False,True,20%
README_51,False,True,False,False,True,35%
README_52,False,True,False,False,True,35%
README_53,False,True,False,False,True,35%
README_54,False,True,False,False,True,20%
README_55,False,True,False,False,True,20%
README_57,False,True,False,False,True,35%
README_58,False,True,False,False,True,35%
README_6,False,True,False,False,True,20%
README_7,False,True,False,False,True,20%
README_8,False,True,False,False,True,35%
README_9,False,True,False,False,True,20%
README_CN,False,True,False,False,True,20%
README_CN_1,False,True,False,False,True,35%
README_CN_2,False,True,False,False,True,20%
README_CN_3,False,True,False,False,True,20%
README_EN,False,True,False,False,True,20%
realdemo,False,True,False,False,True,20%
realdemo-paced,False,True,False,False,True,20%
reasoning_trace,False,True,False,False,True,20%
reasoning_trace_test,False,True,False,False,True,20%
recommend,False,True,False,False,True,35%
recommendation_engine,False,True,False,False,True,35%
recommendation_engine_1,False,True,False,False,True,35%
recon,False,True,False,False,True,35%
recon-advisor,False,True,False,False,True,35%
reconcloud,False,False,True,False,True,15%
reconeer,False,True,False,False,True,35%
reconftw,False,True,False,False,True,35%
reconftw_1,False,True,False,False,True,35%
reconftw_full,False,True,False,False,True,35%
reconftw_prox_deploy,False,True,False,False,True,20%
reconftw_quick,False,True,False,False,True,20%
reconftw_stealth,False,True,False,False,True,35%
reconx,False,False,True,False,True,15%
reconx_engine,False,True,False,False,True,20%
recon_2,False,True,False,False,True,35%
recon_3,False,True,False,False,True,20%
recon_agent,False,True,False,False,True,35%
recon_strategy,False,True,False,False,True,35%
recorder,False,True,False,False,True,20%
redhuntlabs,False,True,False,False,True,35%
redirect-host-discovery,False,True,False,False,True,20%
redis-cli,False,True,False,False,True,20%
REFERENCE,False,True,False,False,True,20%
reflected_xss,False,True,False,False,True,20%
registry,False,True,False,False,True,35%
registry_1,False,True,False,False,True,35%
registry_121,False,True,False,False,True,35%
registry_122,False,True,False,False,True,35%
registry_123,False,True,False,False,True,35%
registry_181,False,True,False,False,True,35%
registry_182,False,True,False,False,True,35%
registry_2,False,True,False,False,True,20%
registry_3,False,True,False,False,True,20%
registry_4,False,True,False,False,True,20%
registry_5,False,True,False,False,True,35%
registry_8,False,True,False,False,True,20%
registry_bridge,False,True,False,False,True,20%
registry_test,False,True,False,False,True,35%
reg_records,False,True,False,False,True,35%
related,False,True,False,False,True,35%
relationship_graph,False,True,False,False,True,35%
relationship_mapper,False,True,False,False,True,35%
release,False,True,False,False,True,35%
release-binary,False,True,False,False,True,20%
release-pypi,False,True,False,False,True,20%
release-test,False,True,False,False,True,20%
releaserc,False,True,False,False,True,20%
remediation-agent,False,True,False,False,True,20%
renderer,False,True,False,False,True,20%
renderers,False,True,False,False,True,20%
replay,False,True,False,False,True,20%
replay_engine,False,True,False,False,True,20%
report-executive_1,False,True,False,False,True,20%
report-executive_2,False,True,False,False,True,35%
report-output-provider,False,True,False,False,True,20%
report-snippet,False,True,False,False,True,20%
reporter,False,True,False,False,True,20%
reporthtml,False,True,False,False,True,35%
reporting-cherrytree,False,True,False,False,True,20%
reporting-markdown,False,True,False,False,True,20%
reporting-remediation,False,True,False,False,True,20%
report_121,False,True,False,False,True,35%
report_14,False,True,False,False,True,35%
report_15,False,True,False,False,True,20%
report_16,False,True,False,False,True,35%
report_17,False,True,False,False,True,35%
report_18,False,True,False,False,True,20%
report_agent,False,True,False,False,True,20%
report_generator,False,True,False,False,True,20%
report_injector,False,True,False,False,True,20%
report_injector_1,False,True,False,False,True,20%
report_injector_2,False,True,False,False,True,35%
requirements,False,True,False,False,True,35%
requirements_11,False,True,False,False,True,35%
requirements_12,False,True,False,False,True,35%
requirements_14,False,True,False,False,True,20%
requirements_15,False,True,False,False,True,20%
requirements_16,False,True,False,False,True,35%
requirements_2,False,True,False,False,True,35%
requirements_3,False,True,False,False,True,35%
requirements_5,False,True,False,False,True,20%
requirements_6,False,True,False,False,True,20%
requirements_8,False,True,False,False,True,35%
requirements_9,False,True,False,False,True,20%
reset_juice_shop,False,True,False,False,True,20%
resilience,False,True,False,False,True,35%
resiliencetest,False,True,False,False,True,20%
resolve,False,True,False,False,True,35%
resolvers,False,True,False,False,True,35%
resolvers_1,False,True,False,False,True,35%
resolvers_test,False,True,False,False,True,20%
resolver_manager,False,True,False,False,True,35%
resources,False,True,False,False,True,20%
resource_availability,False,True,False,False,True,20%
responder,False,True,False,False,True,35%
response_headers,False,True,False,False,True,20%
RESPONSIBLE_DISCLOSURE,False,True,False,False,True,35%
rest_api,False,True,False,False,True,35%
result,False,True,False,False,True,20%
retrieval_postprocess,False,True,False,False,True,20%
retrieval_postprocess_test,False,True,False,False,True,20%
retry,False,True,False,False,True,20%
reverse,False,True,False,False,True,35%
reverse-engineer,False,True,False,False,True,35%
review,False,True,False,False,True,20%
riddler,False,True,False,False,True,35%
rigid,False,True,False,False,True,20%
rigid_test,False,True,False,False,True,20%
risk_mapper,False,True,False,False,True,35%
risk_scorer,False,True,False,False,True,35%
risk_scoring,False,True,False,False,True,35%
ROADMAP,False,True,False,False,True,20%
robot,False,True,False,False,True,20%
robot_en,False,True,False,False,True,20%
robtext,False,True,False,False,True,35%
role,False,True,False,False,True,20%
roles,False,True,False,False,True,20%
rollback-beta,False,True,False,False,True,20%
router,False,True,False,False,True,20%
route_correlator,False,True,False,False,True,20%
rpcclient,False,True,False,False,True,20%
rpcdump,False,True,False,False,True,20%
rsecloud,False,False,True,False,True,15%
rsync-list-files,False,True,False,False,True,20%
run,False,True,False,False,True,20%
run-shannon-blackbox,False,True,False,False,True,20%
RunCommand,False,True,False,False,True,20%
runner,False,True,False,False,True,20%
runner_1,False,True,False,False,True,20%
runner_3,False,True,False,False,True,35%
runner_reasoning_history_test,False,True,False,False,True,20%
run_all,False,True,False,False,True,20%
run_bench,False,True,False,False,True,20%
run_benchmarks,False,True,False,False,True,20%
run_context,False,True,False,False,True,20%
run_dvwa_engagement,False,True,False,False,True,35%
run_dvwa_full,False,True,False,False,True,35%
run_summary,False,True,False,False,True,35%
run_summary_1,False,True,False,False,True,20%
run_tests,False,True,False,False,True,20%
rustscan,False,True,False,False,True,20%
rustscan_2,False,True,False,False,True,20%
rustscan_tool,False,True,False,False,True,20%
s3scanner,False,False,True,False,True,15%
s3_scanner,False,False,True,False,True,15%
saml_xsw,False,True,False,False,True,20%
sandbox,False,True,False,False,True,20%
sanitize,False,True,False,False,True,20%
save-deliverable,False,True,False,False,True,20%
save_results,False,True,False,False,True,35%
scan4all,False,True,False,False,True,20%
scanners,False,True,False,False,True,35%
scanner_5,False,True,False,False,True,35%
scan_optimizer,False,True,False,False,True,20%
scheduler,False,True,False,False,True,35%
schedulertest,False,True,False,False,True,20%
scheduler_2,False,True,False,False,True,20%
schema-gen-agent,False,True,False,False,True,20%
schemas,False,True,False,False,True,35%
schemas_1,False,True,False,False,True,35%
scope,False,True,False,False,True,35%
scope_1,False,True,False,False,True,35%
scope_test,False,True,False,False,True,35%
SCORE,False,True,False,False,True,35%
SCORE_1,False,True,False,False,True,20%
SCORE_2,False,True,False,False,True,20%
score_juiceshop,False,True,False,False,True,20%
Screenshot1,False,True,False,False,True,35%
search,False,True,False,False,True,20%
search_2,False,True,False,False,True,35%
secretscfg,False,True,False,False,True,35%
SECURITY,False,True,False,False,True,20%
security-header-analyzer,False,True,False,False,True,35%
SecurityHeaderAnalyzer,False,True,False,False,True,35%
SecurityHeaderAnalyzertest,False,True,False,False,True,20%
securitytrails,False,True,False,False,True,35%
securitytrails_2,False,True,False,False,True,35%
SECURITY_2,False,True,False,False,True,20%
security_tools,False,True,False,False,True,20%
sensitive_detector,False,True,False,False,True,35%
sensitive_domains,False,True,False,False,True,35%
server,False,True,False,False,True,35%
server_1,False,True,False,False,True,35%
server_2,False,True,False,False,True,20%
server_3,False,True,False,False,True,20%
server_https_bootstrap,False,True,False,False,True,20%
service,False,True,False,False,True,20%
services_commands,False,True,False,False,True,20%
service_1,False,True,False,False,True,20%
service_correlator,False,True,False,False,True,35%
service_detection,False,True,False,False,True,20%
service_intelligence_view,False,True,False,False,True,20%
service_learning,False,True,False,False,True,35%
session,False,True,False,False,True,35%
session-manager,False,False,True,False,True,15%
sessions,False,True,False,False,True,35%
session_manager,False,True,False,False,True,20%
settings,False,True,False,False,True,20%
settings_1,False,True,False,False,True,35%
settings_3,False,True,False,False,True,20%
settings_4,False,True,False,False,True,20%
setup_2,False,True,False,False,True,35%
severity_engine,False,True,False,False,True,20%
shadow-it,False,True,False,False,True,35%
shadow-ittest,False,True,False,False,True,35%
shannon,False,True,False,False,True,35%
shannon-action,False,True,False,False,True,35%
SHANNON-PRO,False,True,False,False,True,20%
shannon-report-crapi,False,True,False,False,True,35%
shannon-report-juice-shop,False,True,False,False,True,35%
shannon-scan,False,True,False,False,True,35%
shannon-screen_1,False,True,False,False,True,35%
shared,False,True,False,False,True,20%
sherlock,False,True,False,False,True,20%
shodan,False,False,True,False,True,15%
shodan_api,False,True,False,False,True,20%
shodan_apicpython-313,False,True,False,False,True,20%
shodan_recon_plugin,False,True,False,False,True,35%
shodan_search,False,True,False,False,True,20%
showmount,False,True,False,False,True,20%
shuffledns,False,True,False,False,True,35%
shuffledns_tool,False,True,False,False,True,35%
SimpleJson,False,True,False,False,True,20%
sipvicious,False,True,False,False,True,20%
sitedossier,False,True,False,False,True,35%
sitedossier_2,False,True,False,False,True,35%
sitemap-agent,False,True,False,False,True,20%
SKILL,False,True,False,False,True,20%
skills,False,True,False,False,True,20%
SKILL_11,False,True,False,False,True,20%
SKILL_13,False,True,False,False,True,20%
SKILL_19,False,True,False,False,True,20%
SKILL_2,False,True,False,False,True,20%
SKILL_20,False,True,False,False,True,35%
SKILL_22,False,True,False,False,True,20%
SKILL_23,False,True,False,False,True,20%
SKILL_3,False,True,False,False,True,20%
SKILL_5,False,True,False,False,True,35%
SKILL_6,False,True,False,False,True,35%
SKILL_7,False,True,False,False,True,20%
SKILL_8,False,True,False,False,True,35%
SKILL_9,False,True,False,False,True,20%
sleep,False,True,False,False,True,20%
smart-scan,False,True,False,False,True,35%
smart-scan-expanded-toolset,False,True,False,False,True,35%
smart-scan-on-search,False,True,False,False,True,35%
smbclient,False,True,False,False,True,20%
smbmap,False,True,False,False,True,20%
snmpwalk,False,True,False,False,True,20%
solution,False,True,False,False,True,20%
solved-challenges,False,True,False,False,True,20%
source-gen-agent,False,True,False,False,True,20%
sources,False,True,False,False,True,35%
sources_test,False,True,False,False,True,35%
sources_wo_auth_test,False,True,False,False,True,35%
sources_w_auth_test,False,True,False,False,True,35%
spa_probes,False,True,False,False,True,20%
SPEC,False,True,False,False,True,20%
